series_key,backend,baseline,dataset,index,series,type,period,n,h,backend_status,baseline_status,max_abs_forecast_diff,mean_abs_forecast_diff,relative_forecast_diff,backend_elapsed_seconds,baseline_elapsed_seconds,elapsed_diff,time_ratio_backend_over_baseline,backend_smape,baseline_smape,smape_diff,backend_mase,baseline_mase,mase_diff,backend_mae,baseline_mae,mae_diff,backend_rmse,baseline_rmse,rmse_diff
M1:228,statsforecast,aeon,M1,228,QRI5,quarterly,4,56,8,ok,ok,9.54995417146165e-06,5.346928844573995e-06,5.734809165729732e-08,0.013065299950540066,0.0026803999789990485,0.010384899971541017,4.8743844399741745,5.933527915379648,5.9335286880748,-7.726951514186453e-07,1.0196547905604045,1.01965491659708,-1.26036675540675e-07,5.6473188400268555,5.647319538076136,-6.980492806007987e-07,7.410328200714215,7.410330180730304,-1.980016088865e-06
M1:229,statsforecast,aeon,M1,229,QNI1,quarterly,4,32,8,ok,ok,9.686541588393993e-06,3.258740687073214e-06,2.9916786952699587e-08,0.009438400040380657,0.002322399988770485,0.007116000051610172,4.064071687055723,6.362847667376108,6.362849081800606,-1.41442449841378e-06,1.0620663043780205,1.062066532449488,-2.2807146748959894e-07,7.396533191204071,7.396534779558934,-1.58835486274711e-06,8.630242796224168,8.63024356145681,-7.652326416973665e-07
M1:23,statsforecast,aeon,M1,23,YAM7,yearly,1,17,6,ok,ok,0.0002132941181116621,8.640534652689287e-05,3.95758585283521e-08,0.0008146999753080308,0.0007659000111743808,4.8799964133650064e-05,1.0637158420442159,79.90322962252571,79.90322687872573,2.743799981885786e-06,7.017421172109297,7.017420681573526,4.905357711137981e-07,1184.584552734375,1184.584469928871,8.280550400741049e-05,1246.4663866567437,1246.466288266872,9.838987170951441e-05
M1:230,statsforecast,aeon,M1,230,QNI2,quarterly,4,32,8,ok,ok,1.441841440907865e-05,9.456133264862387e-06,7.8646365481366e-08,0.012445100001059473,0.002868100011255592,0.00957699998980388,4.339144364638553,12.216530028826497,12.216522932822798,7.096003699302855e-06,2.6452384534871802,2.6452369308573864,1.5226297938042421e-06,15.021175503730774,15.021166857368732,8.646362042341593e-06,15.465827193121317,15.465818868694614,8.324426703509857e-06
M1:231,statsforecast,aeon,M1,231,QNI3,quarterly,4,32,8,ok,ok,2.3050972224325506e-06,1.3250152468557985e-06,6.17530638870584e-08,0.008390499977394938,0.0021987000363878906,0.006191799941007048,3.8161185421087165,6.083823977297597,6.083824283054799,-3.057572017794996e-07,0.8169198982212522,0.8169199946306599,-9.640940767940975e-08,1.2720609843730926,1.272061134496313,-1.5012322052143645e-07,1.4833283295602804,1.4833286754837383,-3.459234578784276e-07
M1:24,statsforecast,aeon,M1,24,YAM8,yearly,1,13,6,ok,ok,1.0230560961180686,0.5527454296826804,0.007254590128872568,0.011851999966893345,0.0024470000062137842,0.009404999960679561,4.843481788637922,44.989672634144874,44.32212772230497,0.6675449118399044,1.1315439163130552,1.1090974014020836,0.022446514910971604,27.864268939208984,27.311523509526307,0.5527454296826768,28.985314351431725,28.368256713496848,0.6170576379348773
M1:25,statsforecast,aeon,M1,25,YAM10,yearly,1,22,6,ok,ok,4.1443375735639165e-06,2.4412456565888383e-06,5.289056134022916e-08,0.001372799975797534,0.0008122000144794583,0.0005605999613180757,1.6902240228071974,18.3607974494662,18.360794704769685,2.7446965162880588e-06,0.32951147304177775,0.32951143616390577,3.6877871978369114e-08,9.46953209431966,9.469531034519862,1.0597997981420804e-06,13.688480445658499,13.688478959105705,1.4865527937502065e-06
M1:26,statsforecast,aeon,M1,26,YAM11,yearly,1,13,6,ok,ok,0.9457230232656002,0.3726967206845681,1.794336977372235e-08,0.0007667999598197639,0.000764199998229742,2.5999615900218487e-06,1.0034022004659051,8.36298248935558,8.362983767258214,-1.2779026334897026e-06,1.1205844937630909,1.120584669838883,-1.7607579216871727e-07,1698628.6666666667,1698628.933569689,-0.2669030223041773,2107900.8681842703,2107901.1797487964,-0.3115645260550082
M1:27,statsforecast,aeon,M1,27,YAM12,yearly,1,13,6,ok,ok,0.41439430601894855,0.22689494925240675,1.771982155912638e-08,0.0007628999883309007,0.0007700000423938036,-7.100054062902927e-06,0.9907791510753298,9.695224341306782,9.695224334697663,6.60911858574309e-09,1.2393669125420728,1.2393669130784173,-5.363445243489195e-10,1361810.1666666667,1361810.1672559995,-0.0005893327761441469,1871776.8031298942,1871776.905126748,-0.10199685371480882
M1:28,statsforecast,aeon,M1,28,YAM13,yearly,1,33,6,ok,ok,97.87216088618015,85.3130646310696,0.031267295187010866,0.01779290003469214,0.002821100002620369,0.01497180003207177,6.307078805489087,35.98591366781453,36.06358285597693,-0.0776691881624032,1.2185432010632937,1.2174796529154601,0.001063548147833604,1335.2187125651042,1334.0533296821154,1.1653828829887516,2058.966258338124,2022.9387439937416,36.02751434438255
M1:29,statsforecast,aeon,M1,29,YAM14,yearly,1,20,6,ok,ok,3.3756762377379346e-05,1.657660233907639e-05,1.9304734944362153e-08,0.0010289999772794545,0.0008340000058524311,0.0001949999714270234,1.2338129137393878,1.8813145746623976,1.881314684701542,-1.1003914446305885e-07,0.5620567685081845,0.5620568092736068,-4.0765422260058415e-08,15.737589518229166,15.73759065966099,-1.1414318237257248e-06,19.448321897419284,19.448319262363537,2.6350557469356772e-06
M1:3,statsforecast,aeon,M1,3,YAF4,yearly,1,23,6,ok,ok,0.07108965911902487,0.02890935494603279,4.881348606374341e-08,0.0010105000110343099,0.0007889000116847456,0.00022159999934956431,1.280897447163581,9.162097650502863,9.16209882035504,-1.1698521760195035e-06,2.7663917953936075,2.7663920598002902,-2.6440668277061263e-07,50852.442708333336,50852.44756871707,-0.004860383734921925,57062.773947910835,57062.79071109615,-0.01676318531826837
M1:30,statsforecast,aeon,M1,30,YAM15,yearly,1,22,6,ok,ok,1.819917724787956e-05,8.065359944945763e-06,9.85761740430134e-09,0.0010532999876886606,0.0007926999824121594,0.0002606000052765012,1.3287498562615128,4.202383141366454,4.202383099016693,4.2349761031346134e-08,0.9391025518430155,0.9391025391052882,1.2737727317357894e-08,33.31578100585936,33.31578055397332,4.5188603792212234e-07,45.31940885084974,45.31941061019436,-1.7593446202113228e-06
M1:31,statsforecast,aeon,M1,31,YAM16,yearly,1,22,6,ok,ok,9.722908643539085e-06,5.210325483062661e-06,5.633938192913172e-08,0.0009657999617047608,0.0007711999933235347,0.00019459996838122606,1.2523339860813345,24.59550357036097,24.59550135209408,2.2182668928394378e-06,3.1695487634917012,3.1695485288677347,2.34623966477443e-07,27.6505396891276,27.65053764231281,2.0468147923224933e-06,34.52398459602567,34.52398535159547,-7.555698005035083e-07
M1:32,statsforecast,aeon,M1,32,YAM17,yearly,1,14,6,ok,ok,6.509067674187463e-06,3.6467117894289913e-06,1.535512059810683e-08,0.0007947999984025955,0.0007622999837622046,3.250001464039087e-05,1.042634153656927,11.493772774963944,11.493772344660435,4.3030350838080267e-07,0.9295431640624999,0.929543131242535,3.281996496795614e-08,25.7411953125,25.74119440363943,9.088605708029718e-07,30.800964105098323,30.800965052901077,-9.478027536147238e-07
M1:33,statsforecast,aeon,M1,33,YAM18,yearly,1,22,6,ok,ok,0.0005854017863384797,0.0003751312401618634,5.423170047366027e-08,0.0009178000036627054,0.0007753000245429575,0.00014249997911974788,1.1837997866745227,9.650070307655037,9.65006670741017,3.6002448666749842e-06,3.1027274351140264,3.102726126953773,1.3081602534548153e-06,626.0121972656252,626.0119333287207,0.00026393690450277063,844.6667409348338,844.6664091520917,0.0003317827421369657
M1:34,statsforecast,aeon,M1,34,YAM19,yearly,1,22,6,ok,ok,0.21744783171673987,0.1517064061345934,0.0015593406839335534,0.004088799993041903,0.002542099973652512,0.001546700019389391,1.608433985846386,24.984366106794003,25.136327935917155,-0.15196182912315237,6.439698073926699,6.472953131638874,-0.03325505771217507,29.377289308675127,29.528995714809714,-0.1517064061345863,34.56067656449786,34.70811598163649,-0.14743941713862796
M1:35,statsforecast,aeon,M1,35,YAM20,yearly,1,21,6,ok,ok,0.0005465873691719025,0.00026090676359065884,2.828966657704071e-08,0.0009425999596714973,0.0007796999998390675,0.00016289995983242989,1.2089264587226536,4.5069154360605665,4.5069159015150335,-4.654544669691063e-07,0.94923968528905,0.9492397801591882,-9.487013818976209e-08,431.5718229166666,431.5718660493749,-4.3132708299253864e-05,557.5803064095034,557.5805107158411,-0.00020430633776413742
M1:36,statsforecast,aeon,M1,36,YAM21,yearly,1,19,6,ok,ok,4.558807205512494e-06,2.5255325131941695e-06,1.290594259411721e-08,0.0009238999919034541,0.0007811000104993582,0.0001427999814040959,1.182819075002705,22.133099660791817,22.13309957673918,8.405263685062891e-08,6.446063525767785,6.446063501273753,2.4494032579980285e-08,50.07158900960287,50.07158881933867,1.902641955098261e-07,55.30176023490166,55.3017593827928,8.52108854587641e-07
M1:37,statsforecast,aeon,M1,37,YAM22,yearly,1,22,6,ok,ok,1.0077853303869233e-05,7.799926426817668e-06,8.01794136590198e-08,0.0008853999897837639,0.0007600999670103192,0.00012530002277344465,1.1648467678090868,13.963483371114679,13.963478582907221,4.788207457195881e-06,1.5472145618696111,1.5472140714024534,4.90467157776564e-07,14.632229142252605,14.632224503834628,4.638417976821074e-06,16.618455046667897,16.618449086299123,5.960368774537983e-06
M1:38,statsforecast,aeon,M1,38,YAM23,yearly,1,22,6,ok,ok,0.00118144238149398,0.00044570243638493895,2.973993208239842e-08,0.0009720999514684081,0.0007599000236950815,0.00021219992777332664,1.279247165622506,9.218447997895751,9.218448390976816,-3.930810645869087e-07,3.1361696527505045,3.1361696803304233,-2.757991879320798e-08,1330.9306640625,1330.9306757668921,-1.1704392136380193e-05,1521.9208539385309,1521.920594178248,0.0002597602829155221
M1:385,statsforecast,aeon,M1,385,MRF1,monthly,12,42,18,ok,ok,0.1890091667883098,0.08627735520713031,5.6505531842259e-08,0.01317300001392141,0.0032340000034309924,0.009939000010490417,4.073283858981449,49.82846788066493,49.82847164444334,-3.7637784089383786e-06,1.6159221727227795,1.6159223680664367,-1.9534365724993563e-07,577601.9544270834,577602.0242515341,-0.0698244507657364,649703.2484099106,649703.3324604597,-0.0840505490778014
M1:386,statsforecast,aeon,M1,386,MRM1,monthly,12,109,18,ok,ok,0.4056492337167015,0.21644157436015454,0.0017426781719855984,0.03866429999470711,0.004871099954470992,0.033793200040236115,7.93748852540352,60.49451152645159,60.64768538622717,-0.15317385977557763,5.607065694850912,5.617610309429464,-0.010544614578551936,115.09212759685516,115.30856917121531,-0.21644157436014666,123.95950226783002,124.18944389032488,-0.22994162249486294
M1:387,statsforecast,aeon,M1,387,MRM2,monthly,12,129,18,ok,ok,9.743265218276065e-05,6.069115851737984e-05,7.723552174234746e-08,0.031247899984009564,0.004424199985805899,0.026823699998203665,7.062949252805429,19.248187704478873,19.248186838194254,8.662846191498375e-07,1.7030088603797584,1.703008783923562,7.645619648499746e-08,144.1007497244411,144.10074325507063,6.46937047577012e-06,164.2318833721797,164.2318633320136,2.00401661061278e-05
M1:388,statsforecast,aeon,M1,388,MRM4,monthly,12,70,18,ok,ok,0.0009730072524689604,0.00036017989259562455,4.566093724418965e-08,0.016201000020373613,0.0035486999549902976,0.012652300065383315,4.565333847847925,35.49569378110004,35.49569300190439,7.791956448954807e-07,2.9152004002790775,2.9152002864143713,1.1386470610830202e-07,2314.6691178215874,2314.669027413011,9.040857639774913e-05,2778.90310382398,2778.9029002313705,0.00020359260952318436
M1:389,statsforecast,aeon,M1,389,MRM5,monthly,12,129,18,ok,ok,0.019156098403229294,0.0030830322502832055,6.707568219949965e-05,0.040376099990680814,0.005807299981825054,0.03456880000885576,6.9526458280172845,11.336973332466318,11.337359201438192,-0.00038586897187364855,1.455624148777397,1.4556081370929352,1.6011684461858522e-05,5.071358454767532,5.071302670455738,5.5784311793871666e-05,5.789328852545077,5.788566437141753,0.0007624154033232244
M1:39,statsforecast,aeon,M1,39,YAM24,yearly,1,21,6,ok,ok,0.0008633821307739709,0.00045859283970154746,3.967200227781397e-08,0.0009224000386893749,0.0007581000099889934,0.00016430002870038152,1.216726060592938,9.3094489335798,9.309449449521475,-5.159416751610024e-07,2.9903429923279083,2.990343260568074,-2.682401656350919e-07,1028.827506510417,1028.827598798446,-9.228802900906885e-05,1512.0298150122533,1512.0302079785852,-0.00039296633190133434
M1:390,statsforecast,aeon,M1,390,MRM6,monthly,12,42,18,ok,ok,0.00017759035063136253,6.261644983535714e-05,2.179036685886753e-07,0.016503199993167073,0.0034144999808631837,0.013088700012303889,4.833269903546777,102.52181706488038,102.52181430191325,2.7629671279782997e-06,1.870667339424097,1.870667331340334,8.083762992328047e-09,1647.4343702528213,1647.4343631337206,7.119100700947456e-06,1939.3436865700899,1939.3436803054824,6.26460746389057e-06
M1:391,statsforecast,aeon,M1,391,MRM7,monthly,12,42,18,ok,ok,216.18562431290047,111.30358097857041,0.0013909540203379612,0.01186329999472946,0.002987300045788288,0.008875999948941171,3.971244874265375,41.78023003685238,41.657422618141396,0.122807418710984,1.9346885570786874,1.9301194633155845,0.004569093763102883,47129.20671929253,47017.903138313966,111.30358097856515,52348.9031916509,52221.2711915312,127.63200011969457
M1:392,statsforecast,aeon,M1,392,MRM8,monthly,12,42,18,ok,ok,1.1198440173949393,0.6623502787841917,0.001517620771961273,0.010584100033156574,0.002833500038832426,0.007750599994324148,3.735344940216717,38.52455081521666,38.406284517533614,0.11826629768304286,0.6869581574243857,0.6853520408145808,0.0016061166098049195,210.94195153978137,210.4487666661306,0.4931848736507618,240.62236247835213,240.11647377003274,0.5058887083193895
M1:393,statsforecast,aeon,M1,393,MRM9,monthly,12,42,18,ok,ok,0.0012532154541986529,0.0004929858772458021,9.325825007379606e-08,0.010956100013572723,0.0029397999751381576,0.008016300038434565,3.726818187029148,17.727538215418488,17.72754282943327,-4.614014780912612e-06,0.7425499980734268,0.7425500904990087,-9.242558185462713e-08,851.4820827907986,851.4821887752132,-0.00010598441463116615,996.4419280653799,996.4421563921697,-0.00022832678985196253
M1:394,statsforecast,aeon,M1,394,MRM10,monthly,12,132,18,ok,ok,0.0006081450255805976,0.00015620328223222814,2.6821475281983937e-08,0.033658300002571195,0.005230000009760261,0.028428299992810935,6.435621403395383,11.852892187857913,11.85289126298037,9.248775434400613e-07,0.5381140380329456,0.5381139939331925,4.40997530715137e-08,574.3380813598633,574.3380342914619,4.706840138624102e-05,820.2299168821925,820.2298892345009,2.7647691581478284e-05
M1:395,statsforecast,aeon,M1,395,MRM11,monthly,12,132,18,ok,ok,0.0011038891616408364,0.0005759416818970445,1.1657519572016074e-07,0.039349199971184134,0.005064599972683936,0.0342845999985002,7.769458631168337,30.757507807139973,30.75749979600742,8.011132553775724e-06,3.086958637288042,3.0869576229511466,1.0143368953663412e-06,1302.1306025187175,1302.1301746545096,0.00042786420794982405,1441.7028762605,1441.7023411497817,0.0005351107183741988
M1:396,statsforecast,aeon,M1,396,MRM12,monthly,12,105,18,ok,ok,1.7334214796384408,0.6799104384722175,0.025834509392669194,0.0898843000177294,0.021145800012163818,0.06873850000556558,4.250692807367172,11.095539925418644,12.412602934738274,-1.3170630093196305,0.7026739359240778,0.779478526433969,-0.07680459050989119,3.1015876419014403,3.440601452700476,-0.3390138107990355,4.075781496080483,4.440876813739566,-0.3650953176590832
M1:397,statsforecast,aeon,M1,397,MRM13,monthly,12,105,18,ok,ok,2.042999327045436e-06,9.256359203075388e-07,3.564146627761546e-08,0.02270979998866096,0.0037523999926634133,0.018957399995997548,6.052073348540273,22.277320786926325,22.277324005769465,-3.218843140473382e-06,1.2698415913131562,1.2698418138327419,-2.2251958564645236e-07,4.9209775216049625,4.920978383928174,-8.623232119475688e-07,5.6408819176197165,5.640882817673369,-9.000536529413239e-07
M1:398,statsforecast,aeon,M1,398,MRM15,monthly,12,79,18,ok,ok,0.00040516425360692665,0.00021949020842587034,9.180756733776475e-08,0.021056199970189482,0.003840800025500357,0.017215399944689125,5.482243238489461,48.409380755365085,48.409388934161214,-8.178796129243437e-06,3.5431672316211555,3.543168145366895,-9.13745739516969e-07,843.5382165908813,843.5384341305573,-0.00021753967598669988,956.2884487751644,956.2886789054896,-0.0002301303252352227
M1:399,statsforecast,aeon,M1,399,MRM16,monthly,12,112,18,ok,ok,0.0008348571664100746,0.00045606347349449707,4.149024195584794e-08,0.02487609995296225,0.004119599994737655,0.020756499958224595,6.03847460548082,46.31385152258102,46.31384869918514,2.823395881534907e-06,1.7056578496858774,1.705657705848612,1.4383726543165665e-07,3891.696510950724,3891.696182765922,0.00032818480212881695,4520.564394437371,4520.564187277714,0.00020715965729323216
M1:4,statsforecast,aeon,M1,4,YAF5,yearly,1,23,6,ok,ok,0.0427221231511794,0.01957884308649227,4.380634291224087e-08,0.0010346000199206173,0.0007776000420562923,0.00025699997786432505,1.3305040688844514,14.463670489237805,14.46367164970597,-1.1604681660060123e-06,2.1249375657442435,2.124937691232901,-1.2548865768735595e-07,66264.72916666667,66264.73307994491,-0.003913278240361251,72640.77434178382,72640.78250665069,-0.008164866871084087
M1:40,statsforecast,aeon,M1,40,YAM25,yearly,1,21,6,ok,ok,0.000844132662678021,0.0004936126821727763,3.860904697018219e-08,0.001028000027872622,0.0007674000225961208,0.0002606000052765012,1.3395882168401418,8.007180927579133,8.007180749640371,1.7793876239124984e-07,2.91951605200054,2.9195159948416176,5.71589224840352e-08,991.7596028645834,991.7595834476975,1.9416885834289133e-05,1447.2683012757877,1447.2681909011371,0.00011037465060326213
M1:400,statsforecast,aeon,M1,400,MRM17,monthly,12,90,18,ok,ok,1.2622750276136685e-05,5.241791005201119e-06,4.3541611838312596e-08,0.018664799979887903,0.003354599990416318,0.015310199989471585,5.5639420596228915,25.111917963629523,25.11192084752474,-2.883895216854171e-06,1.3811787235257575,1.381178896895446,-1.733696883832181e-07,27.74752640724182,27.74752989019441,-3.4829525894508606e-06,28.57630939991866,28.57631232866619,-2.9287475307171462e-06
